x,y,c
-1.9401610875850244,-0.8219634674027644,1
10.992048199251595,-0.6918484071002645,4
13.265227809462104,0.8890628788300575,4
8.565020429533908,-1.9552850744373484,15
8.962071479692481,2.817297788929598,2
3.813222892046923,-1.6716662422156674,14
16.311770839413636,-0.028392230888732807,11
11.57266067932468,0.3410227083624723,4
8.081817128895043,-0.8476981480797076,15
3.041223060698246,1.5147133441328773,10
-2.380735510461142,0.643878189721266,1
-8.483761031655925,-0.40167853945070336,13
6.808389257430947,3.514167843866422,2
16.313147509430546,-0.02748410976021196,11
6.752141452007964,0.15152476303359022,14
-12.895345602266323,-0.058443324698510275,0
4.7628901032417446,1.4211609792498345,14
13.485975666942664,-1.1243799059672617,4
-13.530125686746349,0.01156744255610431,0
7.7899624167353965,1.284778331284424,15
-8.838213549531295,1.2212819717209014,13
14.963274695506248,-0.6134792061319351,11
3.310278021910245,1.547658270945721,8
-6.757719781204845,-0.013296465113760815,17
6.559397071681242,1.4572073843607938,14
-11.784842769668172,-0.1131826299619523,0
-12.86575845632923,0.4669655168243242,0
-10.449256623531525,1.1919561809728363,13
11.510276697791175,0.5829012177434036,4
0.5086334373335174,0.6158721244832829,10
5.8590365068024415,-1.119520311762381,14
-0.5795719354398294,-1.0865187060329107,1
-7.774856298486204,-0.3266893228883006,17
6.029904928483705,0.7579619359681325,14
-12.673353969974139,0.5211327920078948,0
-1.402352377295758,0.34721731563947095,1
-2.396901632612516,-0.49097476439814325,1
3.7923247263634425,0.5299683180621904,14
12.966886519823058,-1.8681344100359767,4
-2.708927520683539,2.20084470662393,1
10.445227252577858,0.7732926608280101,4
-8.586153359498645,-0.48825774668211624,13
-13.552627648185098,0.011039247891190712,0
4.097751267854988,-1.483065861833346,14
-0.33257743762003,0.8021647414165918,10
-10.119733206403309,0.0057905407576757445,13
15.276350986324378,-0.1226097593931622,11
-6.049203937585788,-1.7165116433239116,17
-11.589271772125402,-0.10035287552138442,0
-13.567767251116749,0.010131048666932664,0
-13.567767251116749,0.010131048666932664,0
0.20818322633790892,-5.186547142349051,12
13.780826047441947,0.13141206625061835,11
5.490940775961844,5.560674000879532,2
5.4550861468339695,-2.4353926397063885,3
6.098730554805481,-1.8435191166630132,14
-2.0822971339699192,0.06279641537803411,1
9.578725159703252,-1.3450948216931753,15
-11.815192997337963,0.012556600894429061,0
9.40111475153952,-2.636248601424475,15
2.1694343799026425,-1.0112739689794032,10
9.01163072976937,-3.4538062700372403,15
-8.729737720328263,1.253643914475285,13
11.110619187659635,-1.0852797969608143,4
-11.068076350125384,-0.12052031241460383,13
-13.567615466183513,0.010042636813963566,0
1.5857781484918345,-6.483468643636954,12
12.75166653378507,1.6385635987685252,4
0.6283926834272475,0.03163617262761534,10
-10.034042176777847,0.07508797321895612,13
1.7726478077845726,0.5550066027287615,10
-3.7772701041039585,-2.343501440925987,9
16.35745068633314,-0.03785580814053633,11
-3.802114908817751,-1.2337087486505751,1
2.3765690245569187,0.36980011086299514,10
8.048095143903726,1.2402511582703633,15
-5.395408101682112,-0.36501758067858264,17
16.017087705696433,-0.05778599218449999,11
9.546740254929983,0.5976349156572135,15
-13.532802961560593,0.05259649179206826,0
8.121806283709944,-3.6513268222863027,3
-0.6342908349915619,0.4283093251009057,1
1.4466585599032515,-0.5115817834572376,10
-13.567767251116749,0.010131048666932664,0
-2.931411131648028,0.10234488622599551,1
-2.049992194568749,-0.004367936285571353,1
11.20298230060618,-0.9245326356660176,4
-1.4219168840773149,-0.26711377171341194,1
-6.78223953239474,-0.8870126342124608,17
-4.313838913114632,-0.07386506046043861,17
0.8843107661084801,-1.4552324321394012,10
-5.9401464213690405,6.28796639867076,6
6.933239701649871,-0.7663110860437582,15
15.890977629331514,-0.11509099270470309,11
-13.567767251116749,0.010131048666932664,0
15.593167236032759,-0.1286418188166444,11
-0.4461456254019149,-1.2459424877153398,12
-9.458651292224665,-2.3212552941125666,13
6.669027441523479,2.8742003102203855,2
-1.84354591657088,2.932499398833244,1
8.03658869371409,0.5221727804925539,15
8.552841906297703,-5.173921940285093,3
-12.530355460627625,-0.019328513994315205,0
6.395753782158388,-2.3697296749531196,14
3.9635275167948563,-0.4598248069718276,14
-4.798014405399503,-0.1704279837559683,17
6.640670511952161,-0.323704722040543,14
2.0087873037381305,-0.6547354724144466,10
16.257052136792073,-0.010434575665105077,11
-5.255379871452551,-0.062051298281198645,17
10.292640624235357,1.7331759899471604,4
1.1957233722194354,-1.4700979761054696,10
-8.119616633648631,-0.2660986711899318,13
4.236497512817922,-0.7939631464932273,14
3.311184020996899,0.8774733639257809,14
11.745324863733169,1.0272569089077541,4
-13.567767251116749,0.010131048666932664,0
14.157051141631138,-0.5209804204260222,11
-6.0981608916408385,-2.011824592216635,17
3.8598219758751138,-6.091258459788923,3
-8.713377949649614,1.2488008000815574,13
-9.386560342489634,0.2248651099945456,13
-0.8072601361051146,0.4908259157769481,1
4.324831843505894,-0.14045700913132034,14
7.490662377962316,9.531232078269246,2
-3.7393696513794517,-0.0613632069958099,7
-3.386565781849187,0.10414902838217587,1
4.733039510300049,0.16810444587744242,14
-9.632989470485736,0.009008818938990465,13
-13.562031095505134,0.012530507393203926,0
6.980981803302147,-0.7060669472879726,15
3.9374409174041527,0.27969587492473225,14
-3.763687654257676,-0.519446741331102,1
-0.5707294485808259,-0.2605862549935303,1
-10.54185406602455,0.006321921511487803,13
11.621730573873844,-0.4100418215825029,4
9.209666569341886,3.646910446592207,2
-10.556553841736868,-0.7027237151923177,13
7.80580396265583,0.8980712763080666,15
5.7825444677977105,-1.1085590603451674,14
-13.567767251116749,0.010131048666932664,0
6.914178128939715,-0.053915270162724224,15
9.781940211550042,0.09422726815093303,15
-2.06777376307032,1.069416294217402,1
-10.058373106433079,-1.2943123728779535,13
-2.34429545044206,-2.39806347149378,1
0.8454780694115419,-2.030726985517446,19
2.2067131861634786,2.411152412822925,10
-9.618822548647211,-0.07108829815802295,13
-10.646214708120937,-3.691323614669936,9
-8.25930446377262,2.2014574945393637,13
-12.552371431896066,-0.7282641443222225,0
6.95011547001181,1.4286920265049674,15
